a0,a1,a2,a3,a4,a5,a6
64.687416,51.262615,59.413258,17.007769,50.64291,172.9924,113.99915
75.640335,25.36163,51.468746,17.030884,47.219566,172.5807,100.693115
74.063896,26.878128,53.593914,15.932773,49.42278,173.90138,102.852005
75.39866,20.634798,64.527275,20.88148,46.18033,176.28477,111.01163
76.08107,21.479504,61.28178,22.109735,49.297268,177.0767,111.199455
92.08344,37.309727,32.65347,29.275053,47.92222,175.27295,114.61773
92.227,37.49095,33.00224,29.374708,48.884857,174.7812,115.87948
93.33766,22.929554,50.498005,49.854206,56.163918,175.63824,120.869316
92.716705,26.939304,52.279137,47.554165,54.48423,175.98584,112.44852
90.21543,23.581314,65.51555,64.812195,70.23746,168.34152,130.67104
87.886734,23.91814,64.20768,65.555374,69.63428,173.16441,129.95016
82.09717,27.865122,76.91278,77.7296,84.64754,168.1278,118.088
82.90987,25.73181,72.45758,80.92538,79.96433,168.38068,120.43759
85.00283,23.023182,58.044544,82.7427,90.02234,170.64482,120.915596
84.74122,23.2126,53.8739,80.97594,89.20156,170.5049,119.4971
78.072845,29.734137,55.694386,89.75572,98.850876,172.72583,117.10553
77.77132,28.96411,55.60405,88.588104,97.0922,172.5147,117.281525
79.61976,22.884518,36.78859,84.86709,79.00185,163.10318,117.08993
79.55919,23.65063,38.105232,86.31079,80.48386,162.55934,112.94143
77.95426,14.2324705,48.076748,81.07743,82.637474,170.31317,126.99022
78.24068,14.724473,45.696796,81.48806,81.80055,169.65056,125.82713
73.17294,13.510911,73.438644,91.98548,100.181404,164.52316,113.23805
74.36496,13.255661,70.15524,90.57602,98.03889,163.16537,113.61368
54.218723,25.09947,73.23139,111.653854,115.953545,165.28053,104.88321
56.50876,22.987328,65.174995,111.93225,108.11614,165.90028,102.49651
60.805428,29.267397,78.22457,118.08147,132.87572,154.40498,95.36904
64.10492,27.410124,80.035736,117.3569,134.43277,154.02731,96.46646
74.15799,35.478146,39.066105,124.5216,111.63087,160.13222,97.95924
73.42838,33.14175,50.18135,123.51558,120.06928,156.12659,99.00961
90.65682,43.985256,57.706306,121.72131,121.34978,164.4163,97.91134
89.53011,39.34437,60.554733,122.70276,122.45922,162.98692,101.8849
91.5525,76.90901,41.773567,126.41469,112.79035,167.13258,136.89365
89.54398,79.12501,40.35297,127.40407,113.48262,169.37263,147.21486
81.47672,74.90162,44.97705,122.27164,93.61697,137.16354,82.20176
84.59057,73.69109,42.3926,123.35649,90.023384,141.51431,77.01025
106.62461,92.05062,68.89103,94.82938,93.12785,163.3793,151.4664
106.061295,94.27508,67.81944,94.17527,92.46156,160.17027,149.65233
123.96452,133.00716,59.991558,94.20113,80.44007,162.39287,140.59557
125.254105,134.58939,59.027775,97.35328,81.266846,162.90726,144.78807
125.9738,157.90129,57.202435,66.87457,65.10519,168.07768,149.41219
128.24953,153.91756,68.5464,69.57853,71.082146,169.6386,145.10588
136.05995,123.46355,57.26808,47.212227,51.93715,176.01944,140.02135
133.22127,122.27245,56.7354,47.47363,52.306168,176.74652,140.73433
139.82799,109.16151,62.895153,47.834877,49.25796,173.83572,158.96785
139.804,109.84315,61.00554,45.18438,47.394337,173.5795,156.60461
